HOLE:	995B
LEG:	164
TOP:	115.823997
BOTTOM:	663.092407
DEPTH_WMSF	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
m	gAPI	gAPI	ppm	ppm	%	cps	cps	cps	cps	cps
439.3692	58.8640	41.8604	5.7534	1.9209	1.3006	122.9837	43.3611	14.1717	0.7052	1.2969
439.5216	59.8632	43.7845	6.0759	1.8164	1.3489	120.2983	50.5862	13.2656	1.3754	1.4768
439.6740	61.1475	45.8718	6.4529	1.7257	1.3959	126.3145	51.6150	13.1096	2.1622	2.4756
439.8264	62.1023	47.2588	6.6527	1.6769	1.4372	134.6233	42.5934	13.9296	2.6642	2.6642
439.9788	60.2862	46.0591	6.5303	1.6073	1.3915	135.4929	41.1090	13.3900	3.3671	3.3671
440.1312	57.8594	44.6816	6.4057	1.4887	1.3359	122.5622	39.5466	10.8634	2.8160	2.8161
440.2836	57.6175	44.9035	6.4824	1.4363	1.3337	121.5341	38.2363	11.4691	1.2288	1.6386
440.4360	59.0046	45.2405	6.4797	1.5550	1.3538	133.3267	46.2976	12.7131	2.3475	1.3664
440.5884	60.6017	44.9764	6.3418	1.7652	1.3657	127.6237	49.2881	9.6019	1.7265	1.7894
440.7408	62.0086	43.4733	6.1217	2.0940	1.3217	122.2987	45.5010	11.0086	1.4884	3.2266
440.8932	65.0455	42.9600	6.1963	2.4951	1.2770	129.7982	49.6251	14.3128	2.0786	3.2426
441.0456	68.5242	43.0809	6.4208	2.8744	1.2397	135.1733	50.0542	15.4686	2.9706	4.9998
441.1980	68.2737	42.6625	6.5237	2.8934	1.1950	140.8734	48.0457	14.8085	2.5139	4.3434
441.3504	65.4167	41.6878	6.4682	2.6807	1.1492	134.2484	43.2176	14.3376	3.4182	2.9557
441.5028	62.6345	40.4832	6.3425	2.5025	1.1039	117.4387	46.1866	17.2411	3.2578	1.3598
441.6552	61.9204	39.3055	6.2077	2.5549	1.0620	122.2206	42.4204	12.8282	3.2423	3.0392
441.8076	64.3607	39.9273	6.3479	2.7603	1.0705	129.8446	36.4559	13.1022	3.5307	3.7359
441.9600	66.9674	41.1438	6.6114	2.9174	1.0892	133.4912	48.0020	15.7890	3.4614	2.0038
442.1124	67.6698	41.4509	6.7709	2.9620	1.0756	129.6243	56.2161	15.4063	2.4297	1.3660
442.2648	67.4747	40.8468	6.7502	3.0082	1.0445	126.7352	45.4071	15.5252	2.5493	1.8642
442.4172	67.6338	39.0329	6.5968	3.2311	0.9692	130.2518	48.7647	14.6711	4.4142	1.5910
442.5696	68.9654	37.3154	6.3841	3.5756	0.9112	137.5923	45.0941	11.6253	5.0094	2.5058
442.7220	70.4886	35.9504	6.1848	3.9019	0.8711	131.6099	46.6495	12.9573	3.2807	2.2466
442.8744	70.8024	34.4313	5.8355	4.1089	0.8517	133.7092	51.1714	14.1507	1.1803	4.3243
443.0268	74.0140	34.5932	5.8748	4.4535	0.8533	126.6930	49.3139	15.4001	3.8829	4.8297
443.1792	73.5830	32.3817	5.5280	4.6546	0.7931	149.2481	54.9987	14.1007	4.2439	3.1676
443.3316	71.2241	29.7789	5.0379	4.6822	0.7384	141.5891	49.6696	10.7431	3.1075	1.6898
443.4840	68.2989	27.0882	4.5187	4.6557	0.6843	122.4079	40.3938	14.6480	3.4404	3.1718
443.6364	68.8035	26.1695	4.3778	4.8165	0.6587	129.0028	53.4666	12.9223	3.4469	2.8848
443.7888	72.0696	26.6118	4.6002	5.1355	0.6405	140.6245	44.7204	14.5779	5.9328	2.8430
443.9412	70.7699	26.5345	4.6488	4.9974	0.6264	138.3415	51.2952	13.8364	2.8367	2.8652
444.0936	68.8162	27.0993	4.6840	4.7129	0.6523	129.2188	44.5319	7.8449	6.1240	2.1717
444.2460	67.3287	28.1692	4.7788	4.4240	0.6959	129.4922	47.1407	12.6886	2.1404	1.4633
444.3984	68.8410	29.0414	4.7924	4.4963	0.7440	129.5934	47.3184	17.3445	1.4245	3.2846
444.5508	69.3867	28.6316	4.6327	4.6042	0.7517	134.1421	43.5173	20.4388	7.7646	1.0587
444.7032	68.3188	28.1575	4.4379	4.5371	0.7626	140.0531	50.2810	9.6569	3.6171	1.4198
444.8556	67.5007	28.1502	4.3454	4.4455	0.7804	133.4051	49.4113	12.5176	3.3770	0.7656
445.0080	70.4219	30.0408	4.5232	4.5620	0.8554	128.8740	54.1891	20.4510	3.4178	0.6841
445.1604	70.3689	30.2201	4.4306	4.5357	0.8841	156.6176	60.8890	11.7506	4.0411	3.1949
445.3128	67.6999	30.2644	4.3194	4.2292	0.9087	126.2478	54.1857	14.0621	4.2780	1.5665
445.4652	65.5831	30.6898	4.2871	3.9420	0.9399	117.1016	46.9673	12.2973	2.9489	2.1039
445.6176	65.7665	33.5172	4.5722	3.6433	1.0482	149.3071	41.0955	14.2111	1.5040	3.5055
445.7700	71.6153	39.5848	5.4040	3.6186	1.2371	127.1918	48.1427	14.9797	2.0231	2.1077
445.9224	72.1795	42.8374	5.9665	3.3149	1.3153	144.9384	56.4330	15.6901	4.6986	3.3765
446.0748	72.2698	44.7353	6.3817	3.1106	1.3438	148.8333	37.9083	18.3840	2.1011	1.4064
446.2272	70.9992	45.9777	6.5725	2.8267	1.3784	138.1562	46.4250	7.2674	0.0202	2.1393
446.3796	70.5515	48.2396	6.8009	2.5206	1.4650	137.9806	59.4242	14.3441	2.7322	4.7804
446.5320	71.1421	51.9699	7.2844	2.1659	1.5867	148.0931	51.1553	13.6964	2.7304	0.6956
446.6844	69.0215	53.8016	7.4996	1.7194	1.6508	145.3668	47.2518	18.3348	2.7176	2.0607
446.8368	67.1680	55.4946	7.6852	1.3188	1.7127	143.9526	54.4519	13.7508	2.0282	2.7718
446.9892	67.2615	57.7722	7.8929	1.0720	1.8043	141.7206	49.4076	16.9956	1.3967	4.0230
447.1416	67.4272	58.1355	7.9206	1.0497	1.8200	149.3971	55.0582	14.9980	2.1053	2.2819
447.2940	65.3380	56.6292	7.7800	0.9838	1.7600	143.8063	53.3726	14.6494	1.4574	4.8381
447.4464	60.2499	52.3296	7.2199	0.8948	1.6204	118.3275	43.6858	18.5914	2.8065	5.6648
447.5988	57.1935	50.8867	7.0543	0.7125	1.5691	115.8769	36.8782	9.0621	2.0868	4.7180
447.7512	56.7428	51.6769	7.0932	0.5723	1.6074	123.5901	49.8159	7.6279	1.4943	1.4943
447.9036	59.4540	54.1941	7.3109	0.5942	1.7110	108.8469	47.9072	19.4206	2.2737	2.0683
448.0560	58.8358	54.0996	7.1480	0.5351	1.7377	121.5535	51.8087	14.3606	3.1988	1.7116
448.2084	59.1209	54.3354	7.0468	0.5406	1.7714	116.7433	36.1276	19.4047	1.3240	4.2925
448.3608	58.5519	53.7714	6.9247	0.5401	1.7627	121.3144	46.6389	12.9759	0.5398	2.4684
448.5132	57.7009	51.4978	6.6275	0.7008	1.6890	128.9314	39.6571	13.2503	3.7143	1.0904
448.6656	56.1617	48.6676	6.2773	0.8466	1.5934	103.8908	43.2015	14.6011	1.6468	3.2536
448.8180	58.2688	47.3447	6.1398	1.2341	1.5436	108.5045	36.7121	12.8524	3.0900	2.0085
448.9704	61.8682	47.0831	6.1386	1.6703	1.5286	126.8413	41.3471	16.0932	3.7884	4.7378
449.1228	64.5995	46.0925	5.9838	2.0908	1.5015	116.7219	54.8718	13.7848	1.1189	2.9371
449.2752	64.6053	44.9347	5.8589	2.2222	1.4587	129.4660	41.7979	12.5012	0.1350	1.2856
449.4276	64.3983	44.6834	5.8848	2.2272	1.4390	134.0325	46.0621	17.4568	1.0022	3.0073
449.5800	63.1368	44.1133	5.9023	2.1491	1.4023	139.3060	44.5334	16.3481	1.9950	0.8673
449.7324	60.6549	41.1880	5.5753	2.1992	1.2966	112.6972	53.1853	18.2846	1.7190	1.4178
449.8848	60.0042	39.7303	5.4207	2.2904	1.2423	120.2842	43.9965	15.9288	2.5957	1.2148
450.0372	61.2898	40.1176	5.5473	2.3919	1.2398	132.4824	45.7193	12.4966	2.6604	1.2309
450.1896	62.4702	41.0424	5.7462	2.4208	1.2543	124.5621	47.9403	14.5080	3.7810	2.8959
450.3420	62.9162	41.4816	5.9071	2.4215	1.2481	123.0024	51.4074	15.2172	2.7816	2.4099
450.4944	62.0980	40.2608	5.8003	2.4670	1.1981	132.7496	56.1848	8.7231	4.2940	1.4888
450.6468	63.5544	40.9618	5.9471	2.5523	1.2099	131.1903	44.9937	10.5017	4.0468	3.7228
450.7992	64.0844	40.6362	5.9219	2.6490	1.1960	142.8269	51.2198	17.3114	3.6681	4.1535
450.9516	64.8605	39.5391	5.8465	2.8606	1.1470	137.9334	55.6857	12.8973	4.0251	4.0251
451.1040	63.2714	36.6621	5.5484	3.0061	1.0383	135.0470	48.3896	13.3851	3.0195	2.7966
451.2564	63.4501	34.6054	5.4137	3.2587	0.9452	135.6586	44.1100	14.7579	2.9884	1.6301
451.4088	64.2119	34.1933	5.5422	3.3913	0.8958	145.3416	46.7510	15.0157	3.4449	2.5530
451.5612	65.6462	34.8161	5.8284	3.4830	0.8755	136.4142	51.0464	15.2973	1.6918	3.8193
451.7136	64.4407	34.5093	5.8652	3.3814	0.8504	137.0540	49.1858	17.1005	3.3272	3.5427
451.8660	64.6401	34.8346	5.9272	3.3672	0.8570	134.3578	42.0310	12.6010	3.5547	2.6038
452.0184	64.9044	35.7866	5.9825	3.2895	0.9015	135.8246	45.0621	10.2621	3.8083	3.7402
452.1708	65.9696	37.3438	6.0908	3.2339	0.9708	137.2910	43.4671	12.0005	2.6933	3.7496
452.3232	66.6716	38.7527	6.1758	3.1541	1.0361	137.1787	36.7833	13.9921	2.4609	2.3026
452.4756	65.9539	38.4678	6.0510	3.1052	1.0442	133.0614	45.3592	13.7256	2.4377	1.7177
452.6280	66.2770	38.3252	6.0728	3.1578	1.0315	128.6901	44.6850	9.6994	3.2340	1.5467
452.7804	66.2779	38.5171	6.2396	3.1362	1.0097	131.2662	50.5005	10.4613	1.8987	0.6968
452.9328	65.4217	38.4447	6.3685	3.0477	0.9800	133.7093	52.5297	11.7500	2.9630	1.6372
453.0852	63.6114	37.3589	6.2499	2.9658	0.9402	127.1712	46.0471	11.8129	3.3008	3.4042
453.2376	62.3106	35.7305	5.8702	3.0028	0.9205	124.2527	46.7814	13.3278	3.3042	2.9294
453.3900	64.4036	35.6626	5.6516	3.2470	0.9597	135.5015	47.2830	12.0160	1.4696	1.7999
453.5424	65.4904	35.6448	5.3823	3.3717	1.0119	141.6227	54.4636	13.5628	1.0950	2.1482
453.6948	66.1171	35.5084	5.0965	3.4579	1.0605	132.1250	49.5313	14.6521	2.0156	1.7717
453.8472	67.0547	36.2796	5.0052	3.4767	1.1234	132.0647	49.6103	13.6172	2.0899	2.4535
453.9996	68.6594	37.8031	5.1333	3.4859	1.1868	141.2719	53.2892	13.5895	2.1488	3.9345
454.1520	69.3558	38.7513	5.2434	3.4575	1.2203	134.9067	53.7964	12.2412	3.4944	3.4921
454.3044	68.6275	38.5765	5.2528	3.3949	1.2083	136.5958	51.7644	8.1411	3.4141	3.0864
454.4568	66.8206	37.9477	5.2113	3.2619	1.1798	144.9073	46.6786	10.0323	3.5010	5.0151
454.6092	64.7040	37.5159	5.1898	3.0715	1.1590	133.0307	42.3740	14.4222	3.5776	2.9682
454.7616	64.4045	38.1120	5.2325	2.9703	1.1852	130.9081	38.3311	15.7287	3.1129	0.7539
454.9140	67.9592	40.3342	5.5472	3.1209	1.2524	138.6750	50.3136	18.1323	1.6016	0.6015
455.0664	72.3355	42.8972	6.0270	3.3257	1.3069	151.3439	54.9368	15.9997	1.8673	0.3898
455.2188	74.3998	43.4850	6.3430	3.4925	1.2786	152.0927	51.8946	14.5714	2.3906	1.1155
455.3712	71.1865	41.4587	6.2130	3.3584	1.1863	147.9302	52.3139	18.9375	2.4911	2.1996
455.5236	66.6563	38.8427	5.8536	3.1422	1.1050	133.8738	42.2196	18.7644	1.9512	3.6676
455.6760	62.4060	37.7747	5.6096	2.7827	1.0911	128.9840	45.5956	13.5778	1.9341	2.1326
455.8284	61.4384	38.6385	5.6304	2.5758	1.1372	127.5019	52.9991	12.2690	3.9606	1.1731
455.9808	61.5796	39.2383	5.5899	2.5239	1.1802	135.1251	49.1087	9.9216	2.7107	2.2520
456.1332	61.1260	38.7306	5.3922	2.5301	1.1897	135.4845	46.4448	8.8982	1.8650	2.3555
456.2856	61.6871	38.7770	5.2974	2.5882	1.2111	129.1022	46.0397	11.6260	2.1465	3.0761
456.4380	62.2843	40.1051	5.5254	2.5056	1.2434	131.6720	48.6476	15.7182	2.6204	2.6329
456.5904	62.3939	41.3232	5.8433	2.3804	1.2515	132.3589	45.2952	13.3356	3.8202	3.1057
456.7428	61.2511	41.9293	6.1218	2.1828	1.2317	130.2179	38.5476	11.9360	3.3204	4.0640
456.8952	60.2030	41.9700	6.2656	2.0598	1.2057	126.5939	41.4522	9.7036	3.8511	2.3164
457.0476	59.7544	40.5097	6.1148	2.1741	1.1505	127.2054	37.6404	11.5868	1.7969	2.4317
457.2000	59.9237	38.9809	5.9222	2.3660	1.0995	120.4211	36.5754	14.9140	1.7324	2.8616
457.3524	61.3768	40.0630	6.0755	2.4079	1.1322	117.3738	41.3448	14.7119	1.6322	4.4098
457.5048	61.8766	42.9099	6.4904	2.1427	1.2160	129.5300	45.5926	10.6642	3.0001	2.9216
457.6572	62.6933	46.2031	7.0008	1.8629	1.3069	124.3437	40.7203	11.4261	3.5792	1.6184
457.8096	61.0340	45.3799	6.9007	1.7685	1.2787	124.1928	47.2504	12.7064	1.4298	2.5055
457.9620	61.8333	45.6237	6.9589	1.8312	1.2814	113.8784	49.0193	13.9737	1.8028	1.2310
458.1144	61.3900	45.2927	6.8944	1.8185	1.2749	127.8135	48.0997	18.1627	2.1463	3.4608
458.2668	61.7358	45.5859	6.9061	1.8245	1.2897	132.0995	52.6317	12.7812	2.0706	3.0742
458.4192	62.0142	45.8462	6.8360	1.8265	1.3187	131.7383	48.1090	12.4701	2.1269	2.8353
458.5716	63.3047	46.0305	6.7020	1.9515	1.3559	140.8771	46.5279	18.0459	2.7210	2.2896
458.7240	65.5987	47.3044	6.8031	2.0668	1.4101	149.6391	44.8533	14.2028	3.8667	0.4106
458.8764	67.7580	46.5332	6.6777	2.3978	1.3900	143.4220	52.0315	12.9054	1.9097	2.3520
459.0288	67.4803	45.4664	6.5759	2.4870	1.3480	144.1022	53.0910	15.2615	0.2427	4.0529
459.1812	66.9219	44.9874	6.5677	2.4780	1.3217	130.6861	45.7363	14.5386	2.4027	4.8924
459.3336	66.6592	46.4542	6.8712	2.2826	1.3471	124.8800	53.6701	12.6016	3.9120	4.2336
459.4860	66.6132	47.1044	7.0755	2.2040	1.3446	145.4344	46.5304	12.8016	3.6509	1.1957
459.6384	69.5082	48.7287	7.3639	2.3475	1.3822	132.8175	43.2320	12.1634	1.7774	2.7151
459.7908	67.1913	46.6827	7.0303	2.3169	1.3290	153.4295	49.5153	9.3949	2.1691	3.6734
459.9432	69.0962	47.4766	7.0945	2.4424	1.3625	120.8184	48.3394	11.0279	2.9227	1.7499
460.0956	68.7517	47.5019	7.0850	2.4006	1.3659	145.1253	46.7138	13.3762	2.2345	1.4397
460.2480	73.0263	51.6116	7.7572	2.4193	1.4724	146.3245	50.4762	18.1727	2.8012	1.4334
460.4004	73.9625	53.2258	8.1140	2.3427	1.4958	147.3698	49.0673	21.5617	4.3831	4.2651
460.5528	75.0244	53.9809	8.3621	2.3773	1.4908	142.2371	52.7278	18.1786	5.6436	2.3173
460.7052	71.4548	50.1143	7.7919	2.4109	1.3783	153.4967	57.6372	13.8116	1.7581	5.7886
460.8576	66.5667	46.6240	7.0858	2.2530	1.3146	140.1205	43.6566	10.1883	2.7889	3.6992
461.0100	60.3071	43.8524	6.4235	1.8589	1.2841	121.7816	45.0386	13.4683	2.1768	3.5810
461.1624	58.9863	44.1423	6.3415	1.6770	1.3172	123.0642	43.0124	11.5156	2.1470	2.1871
461.3148	60.2560	44.4627	6.3667	1.7842	1.3309	130.1414	45.7573	11.4527	0.0391	0.7423
461.4672	58.1209	42.1014	6.0396	1.8098	1.2580	133.1627	43.7314	9.5813	0.0003	1.3596
461.6196	56.9455	41.9694	6.0033	1.6919	1.2575	111.6694	31.4983	6.4434	1.4315	2.1475
461.7720	56.6306	43.9765	6.2990	1.4296	1.3159	118.0140	40.6751	10.6727	0.7261	2.1476
461.9244	60.9075	48.2287	6.8964	1.4324	1.4455	111.2388	54.0599	14.2261	2.8089	2.8459
462.0768	63.2310	50.7211	7.2779	1.4133	1.5152	129.3750	43.4243	12.2535	4.2297	3.5458
462.2292	65.1765	50.8843	7.2921	1.6146	1.5219	129.3736	53.5010	10.6223	0.9454	3.0398
462.3816	66.3013	50.2835	7.1620	1.8096	1.5127	131.5454	57.7083	15.3837	1.3836	2.2073
462.5340	67.6857	48.5209	6.8473	2.1651	1.4722	141.6410	46.8765	19.0462	0.7775	3.4608
462.6864	65.6140	45.7193	6.4544	2.2476	1.3867	143.1004	52.9211	16.1001	1.3628	2.9323
462.8388	62.4556	43.5234	6.2332	2.1388	1.3026	130.4673	49.8734	10.0320	3.3362	1.5939
462.9912	61.0707	43.5486	6.3530	1.9795	1.2803	124.6285	43.2039	13.0709	4.2086	2.0600
463.1436	60.4995	43.6206	6.4105	1.9068	1.2732	139.1548	46.5128	15.4376	2.4451	3.9918
463.2960	61.0517	42.9664	6.3375	2.0431	1.2495	133.1528	35.0947	15.7375	1.5411	2.4766
463.4484	60.6643	41.6379	6.1764	2.1495	1.2040	119.1567	38.8460	18.7020	2.0236	2.7392
463.6008	64.5431	43.4979	6.4850	2.3775	1.2513	120.9262	47.8916	13.9994	2.8499	2.3683
463.7532	67.9144	45.0547	6.7363	2.5825	1.2923	138.7184	52.0457	11.5774	4.2150	2.8604
463.9056	70.4646	46.0644	6.8434	2.7566	1.3299	137.3781	47.2351	16.4683	4.9021	2.8919
464.0580	67.0484	42.8173	6.3113	2.7375	1.2460	150.0226	50.2982	14.5784	3.9027	2.3106
464.2104	65.6914	41.1498	6.0100	2.7725	1.2084	114.7557	55.8820	15.7728	5.2066	2.6907
464.3628	62.0001	38.6495	5.5840	2.6380	1.1470	137.9977	52.4194	13.2511	3.5854	3.9278
464.5152	62.5175	39.2304	5.6000	2.6308	1.1777	128.3763	42.4389	17.9524	1.2894	4.2960
464.6676	60.8526	38.1355	5.3827	2.5664	1.1569	133.7169	48.1403	14.9061	2.7736	2.7538
464.8200	60.7417	36.8115	5.2080	2.7035	1.1143	126.2176	46.9840	14.3905	3.5780	2.1467
464.9724	59.2609	33.9031	4.8686	2.8647	1.0120	121.4563	45.5916	13.9878	3.1827	1.7026
465.1248	61.0485	33.3730	4.8664	3.1266	0.9816	118.2625	40.9689	12.1217	3.3909	3.3905
465.2772	63.1828	33.8345	4.8786	3.3155	1.0061	137.5618	41.5087	14.7810	4.5293	2.8748
465.4296	64.9316	35.1495	4.9372	3.3646	1.0711	134.5612	45.2499	13.7659	4.4213	2.0847
465.5820	63.5959	35.0314	4.7908	3.2270	1.0931	129.1324	44.6912	14.9454	1.9527	1.2031
465.7344	61.5315	34.2846	4.6142	3.0781	1.0846	127.6237	43.6652	15.1362	0.2728	1.1594
465.8868	61.0066	34.1426	4.5348	3.0349	1.0920	122.4626	44.5119	13.0118	1.7305	1.8643
466.0392	61.3754	33.3412	4.3848	3.1671	1.0749	129.1565	45.0938	13.4182	2.0589	2.2104
466.1916	62.9578	32.7614	4.2853	3.4114	1.0608	130.3445	48.0002	14.3033	3.1173	0.9497
466.3440	61.2937	30.9867	4.0828	3.4239	0.9975	133.5449	48.8999	13.5109	3.4880	2.8202
466.4964	59.2971	30.7756	4.1280	3.2222	0.9763	125.5000	38.9059	10.1415	2.4699	2.2654
466.6488	57.9928	31.8826	4.3661	2.9497	0.9937	125.6264	37.6416	13.6096	3.2929	1.1487
466.8012	59.1491	34.0095	4.7294	2.8401	1.0458	131.1396	41.4425	14.4999	3.1715	2.1464
466.9536	60.4757	35.4123	4.9479	2.8315	1.0843	127.1467	46.0463	14.0626	1.8202	1.0587
467.1060	60.5859	35.4539	5.0106	2.8392	1.0743	131.8286	43.7501	14.3272	1.5033	1.4807
467.2584	61.6125	35.2239	5.0563	2.9812	1.0519	133.7502	44.1576	10.3402	2.1565	2.2537
467.4108	62.1719	34.4311	5.0342	3.1339	1.0101	134.7655	49.7176	11.6257	3.2813	1.4660
467.5632	61.8093	33.9112	5.0032	3.1517	0.9859	134.1851	45.0912	14.6180	3.3555	2.7618
467.7156	60.7070	33.7842	5.0320	3.0415	0.9728	124.1874	46.3165	13.7694	3.4864	3.0388
467.8680	60.8327	33.9878	5.1364	3.0327	0.9640	123.6733	46.7263	13.3714	3.7498	1.7777
468.0204	63.1962	34.6471	5.3263	3.2253	0.9649	129.5054	45.6704	14.7371	2.9472	3.3832
468.1728	66.1981	35.8703	5.5606	3.4262	0.9898	135.7825	47.6568	13.7518	2.5800	5.0107
468.3252	66.6684	37.0649	5.6972	3.3444	1.0324	141.0218	49.9508	13.1605	2.1480	4.7389
468.4776	64.7138	37.3291	5.7268	3.0937	1.0419	134.3274	48.4680	10.7336	2.1480	3.2496
468.6300	63.5566	37.9239	5.8803	2.8958	1.0462	131.2983	45.3952	7.4074	2.7109	1.7188
468.7824	64.9557	39.2436	6.1630	2.9048	1.0672	137.0403	48.1062	12.0475	2.7381	1.7459
468.9348	68.1927	41.9239	6.6186	2.9677	1.1332	142.0320	50.9377	14.5705	2.1333	0.9730
469.0872	69.3291	43.0523	6.7886	2.9686	1.1653	145.0607	51.9063	15.3837	4.1245	2.3207
469.2396	69.1990	43.6014	6.7964	2.8918	1.1958	137.6440	51.9396	18.8915	2.1463	3.8708
469.3920	67.4588	43.4524	6.6421	2.7121	1.2176	135.2739	60.4447	14.5296	2.8090	2.6884
469.5444	67.3433	44.0396	6.5365	2.6327	1.2727	137.0334	57.9171	7.8293	4.3113	2.4580
469.6968	65.3421	42.6002	6.1895	2.5692	1.2574	145.9967	54.5292	12.6055	3.1909	2.6287
469.8492	64.5667	40.5011	5.7348	2.7187	1.2251	132.6541	46.0795	12.9223	1.1424	1.8303
470.0016	61.7856	37.3213	5.1443	2.7638	1.1566	123.6225	51.7382	14.5617	0.3382	2.7246
470.1540	60.9407	36.6570	4.8975	2.7434	1.1667	113.5743	51.5692	11.1568	1.6368	2.6799
470.3064	58.9965	36.2325	4.7475	2.5717	1.1716	114.0354	47.0380	13.4197	2.1658	3.7417
470.4588	58.8332	37.7415	4.9777	2.3828	1.2140	115.0653	42.7651	12.6384	2.3927	1.6418
470.6112	59.3235	39.3992	5.2898	2.2509	1.2489	126.6412	40.6891	11.5346	2.8836	2.3868
470.7636	58.4103	39.5183	5.4169	2.1343	1.2307	128.9344	47.3814	9.3013	1.9098	2.5463
470.9160	56.1218	38.8343	5.2975	1.9530	1.2144	116.3719	41.4361	11.4380	0.3004	0.3002
471.0684	56.2884	39.6320	5.3154	1.8817	1.2574	112.8788	35.0672	14.7797	1.8707	1.9685
471.2208	56.1272	39.9909	5.2051	1.8230	1.3001	128.3065	54.3737	8.4418	0.1702	0.9222
471.3732	56.6088	38.8279	4.9631	2.0088	1.2802	103.7675	48.8717	9.9105	1.5023	2.1795
471.5256	55.9594	36.0938	4.6283	2.2443	1.1871	111.4703	35.5484	11.3795	1.5549	1.5549
471.6780	56.8143	35.0722	4.5358	2.4563	1.1459	117.6785	41.9044	13.6444	2.2303	2.2303
471.8304	57.9794	34.2065	4.4366	2.6857	1.1151	112.7623	42.1878	12.9106	1.5980	1.5530
471.9828	58.5578	33.0071	4.3024	2.8865	1.0718	113.3174	43.5096	14.8034	3.0973	2.4457
472.1352	58.9929	31.4135	4.1031	3.1157	1.0184	133.4036	42.6675	9.5631	1.6214	3.9098
472.2876	60.1822	30.6451	3.9844	3.3369	0.9971	122.7361	40.7124	11.9835	2.9799	2.2678
472.4400	59.9875	29.2698	3.7773	3.4703	0.9579	129.8789	46.5439	8.2604	0.7508	3.0028
472.5924	64.3062	29.2123	3.8158	3.9646	0.9470	125.7131	35.5175	17.1874	0.7536	2.2674
472.7448	64.5997	28.1740	3.7694	4.1151	0.8957	134.4502	43.3570	16.6583	5.4135	1.6031
472.8972	64.7994	27.5111	3.6949	4.2125	0.8718	122.3721	33.5344	12.9444	3.1172	0.0703
473.0496	63.6037	27.2011	3.6549	4.1125	0.8617	110.4722	46.5615	9.2346	3.0074	0.0007
473.2020	65.9687	27.1104	3.7049	4.3899	0.8465	124.6536	42.3150	10.1984	2.4168	2.9374
473.3544	69.4519	26.8489	3.8174	4.8130	0.8090	113.8453	52.4371	14.6402	1.5789	2.3318
473.5068	69.2964	25.6289	3.7443	4.9332	0.7524	120.3269	50.7021	13.0111	4.8985	1.5784
473.6592	70.3092	25.7012	3.7340	5.0395	0.7587	115.3466	46.3619	10.3403	5.0423	2.7105
473.8116	71.1030	26.6206	3.7386	5.0253	0.8113	126.8782	56.8733	12.2153	2.1020	1.0937
473.9640	71.9741	27.1276	3.7034	5.0664	0.8478	140.1534	49.8597	13.9681	3.8238	0.8356
474.1164	69.8541	25.7467	3.4942	4.9829	0.8087	128.4968	51.2408	11.3756	2.0551	1.5428
474.2688	69.6737	25.0083	3.3947	5.0460	0.7854	115.3188	45.5614	13.6644	3.5660	0.9415
474.4212	68.2791	24.4589	3.4055	4.9505	0.7513	140.9335	40.8974	14.9012	2.0896	1.5098
474.5736	70.2172	26.9418	3.8134	4.8889	0.8152	124.3742	36.7767	10.3446	1.0003	1.6724
474.7260	68.9015	27.6661	3.9425	4.6585	0.8319	121.2576	50.0615	13.8116	2.0516	2.2264
474.8784	70.9080	29.3076	4.1564	4.6997	0.8852	120.5557	45.8136	10.1407	5.4370	1.7599
475.0308	69.7478	31.4005	4.3808	4.3322	0.9627	124.7959	50.4685	10.3490	3.4213	2.2852
475.1832	70.3193	35.8443	4.9189	3.8947	1.1151	120.6431	49.5550	15.8593	1.2623	2.5085
475.3356	70.9877	40.2188	5.5276	3.4760	1.2496	130.8777	50.6413	15.7067	3.7027	2.9892
475.4880	73.5348	43.4157	6.0944	3.4026	1.3237	142.0330	53.5282	14.4436	1.9297	2.6935
475.6404	71.9895	42.7742	6.2405	3.3005	1.2575	149.1690	57.2256	15.3737	2.0153	3.0932
475.7928	69.3755	41.6512	6.2794	3.1321	1.1844	137.3428	53.2644	10.1096	0.7776	1.0392
475.9452	67.1019	40.0307	6.2258	3.0583	1.1006	133.4130	48.1336	10.9069	1.6955	1.6956
476.0976	68.8161	41.2271	6.5299	3.1168	1.1102	128.9842	51.2040	13.6408	2.5064	3.0603
476.2500	71.4784	43.0149	6.8858	3.2156	1.1439	128.1055	54.7636	14.2410	2.9362	2.2030
476.4024	70.8995	43.8911	6.9878	3.0512	1.1748	144.1548	46.3732	11.2420	1.6598	1.5843
476.5548	70.6628	44.4053	7.0012	2.9664	1.2021	138.4067	38.9622	10.3450	0.3027	2.6686
476.7072	70.7868	43.6428	6.8409	3.0665	1.1894	140.3128	44.1121	15.3124	0.0006	5.1599
476.8596	71.1740	42.8302	6.7164	3.2021	1.1667	141.5929	55.2656	14.8350	2.4692	4.0702
477.0120	69.4042	41.2487	6.5118	3.1808	1.1150	138.2294	55.2798	11.0705	4.1744	3.4687
477.1644	66.1903	39.7778	6.2580	2.9839	1.0795	141.7337	49.3827	11.9604	4.9451	3.1640
477.3168	64.3774	38.9640	6.1337	2.8710	1.0567	138.8273	48.9420	9.7338	3.8785	2.9061
477.4692	64.6325	39.7959	6.2360	2.8059	1.0849	135.3452	51.2466	7.3426	2.0117	2.3984
477.6216	65.6080	42.2937	6.6005	2.6339	1.1583	141.4225	53.3271	10.7592	2.0644	2.0648
